user_a_name,user_a_city,user_a_intent,user_b_name,user_b_city,user_b_intent,matchPercentage,totalScore,breakdown_setup1,breakdown_setup2,breakdown_setup3,breakdown_setup4
Sinem Aslan,Istanbul,not_sure_yet,Umut Ozdemir,Istanbul,keeping_it_casual,8,30,-5,10,-5,30
Sinem Aslan,Istanbul,not_sure_yet,Arda Celik,Istanbul,open_to_relationship,15,55,-10,10,0,55
Sinem Aslan,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,just_friends,8,30,-20,10,-5,45
Sinem Aslan,Istanbul,not_sure_yet,Eren Demir,Istanbul,keeping_it_casual,22,80,-5,10,-5,80
Sinem Aslan,Istanbul,not_sure_yet,Onur Arslan,Istanbul,just_friends,18,65,-15,10,-5,75
Sinem Aslan,Istanbul,not_sure_yet,Burak Kilic,Istanbul,open_to_relationship,29,105,15,10,-5,85
Sinem Aslan,Istanbul,not_sure_yet,Oguz Celik,Istanbul,keeping_it_casual,-4,-15,-10,10,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Emre Kaya,Istanbul,keeping_it_casual,13,45,-10,10,-5,50
Sinem Aslan,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,open_to_relationship,14,50,-5,10,-5,50
Sinem Aslan,Istanbul,not_sure_yet,Deniz Ozdemir,Istanbul,keeping_it_casual,24,85,15,10,0,60
Sinem Aslan,Istanbul,not_sure_yet,Burak Kaya,Istanbul,keeping_it_casual,-10,-35,-30,10,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Can Kilic,Istanbul,not_sure_yet,0,0,0,15,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Deniz Kaya,Istanbul,just_friends,11,40,0,10,-5,35
Sinem Aslan,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,-8,-30,-25,10,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Eren Koc,Istanbul,open_to_relationship,5,18,-15,10,-5,28
Sinem Aslan,Istanbul,not_sure_yet,Burak Polat,Istanbul,keeping_it_casual,-1,-5,-20,10,-5,10
Sinem Aslan,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,not_sure_yet,17,60,5,15,-5,45
Sinem Aslan,Istanbul,not_sure_yet,Berk Kurt,Istanbul,not_sure_yet,15,55,-5,15,-5,50
Sinem Aslan,Istanbul,not_sure_yet,Mehmet Ozturk,Istanbul,open_to_relationship,11,40,-15,10,-5,50
Sinem Aslan,Istanbul,not_sure_yet,Ahmet Kilic,Istanbul,keeping_it_casual,0,0,0,10,0,-10
Sinem Aslan,Istanbul,not_sure_yet,Yusuf Aksoy,Istanbul,just_friends,25,90,5,10,-5,80
Sinem Aslan,Istanbul,not_sure_yet,Umut Demir,Istanbul,keeping_it_casual,18,65,5,10,-5,55
Sinem Aslan,Istanbul,not_sure_yet,Eren Dogan,Istanbul,keeping_it_casual,4,15,-25,10,-5,35
Sinem Aslan,Istanbul,not_sure_yet,Ahmet Yildiz,Istanbul,open_to_relationship,22,78,-10,10,-5,83
Sinem Aslan,Istanbul,not_sure_yet,Arda Koc,Istanbul,open_to_relationship,9,33,-30,10,-5,58
Sinem Aslan,Istanbul,not_sure_yet,Furkan Arslan,Istanbul,open_to_relationship,0,0,5,10,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Kaan Tekin,Istanbul,open_to_relationship,12,43,-20,10,-5,58
Sinem Aslan,Istanbul,not_sure_yet,Oguz Kilic,Istanbul,just_friends,18,65,5,10,-5,55
Sinem Aslan,Istanbul,not_sure_yet,Baris Tekin,Istanbul,open_to_relationship,-10,-35,-30,10,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Kerem Aksoy,Istanbul,not_sure_yet,18,65,-5,15,-5,60
Sinem Aslan,Istanbul,not_sure_yet,Burak Ozdemir,Istanbul,just_friends,19,68,-10,10,-5,73
Sinem Aslan,Istanbul,not_sure_yet,Tolga Aydin,Istanbul,keeping_it_casual,-3,-10,-5,10,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Deniz Koc,Istanbul,not_sure_yet,21,75,-5,15,-5,70
Sinem Aslan,Istanbul,not_sure_yet,Ahmet Ozturk,Istanbul,open_to_relationship,4,15,-25,10,-5,35
Sinem Aslan,Istanbul,not_sure_yet,Mehmet Kurt,Istanbul,not_sure_yet,11,40,-15,15,0,40
Sinem Aslan,Istanbul,not_sure_yet,Mert Sahin,Istanbul,open_to_relationship,8,30,-15,10,0,35
Sinem Aslan,Istanbul,not_sure_yet,Eren Yilmaz,Istanbul,just_friends,-3,-10,-5,10,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Serkan Tekin,Istanbul,keeping_it_casual,3,10,-5,10,-5,10
Sinem Aslan,Istanbul,not_sure_yet,Tolga Yilmaz,Istanbul,open_to_relationship,15,55,-30,10,-5,80
Sinem Aslan,Istanbul,not_sure_yet,Burak Demir,Istanbul,just_friends,-8,-30,-30,10,0,-10
Sinem Aslan,Istanbul,not_sure_yet,Burak Yildiz,Istanbul,not_sure_yet,-1,-5,-10,15,0,-10
Sinem Aslan,Istanbul,not_sure_yet,Arda Aslan,Istanbul,not_sure_yet,-6,-20,-20,15,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Can Yildiz,Istanbul,open_to_relationship,20,73,5,10,0,58
Sinem Aslan,Istanbul,not_sure_yet,Deniz Arslan,Istanbul,open_to_relationship,24,88,5,10,-5,78
Sinem Aslan,Istanbul,not_sure_yet,Furkan Erdogan,Istanbul,keeping_it_casual,15,55,-25,10,-5,75
Sinem Aslan,Istanbul,not_sure_yet,Oguz Kurt,Istanbul,keeping_it_casual,10,35,-25,10,-5,55
Sinem Aslan,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,open_to_relationship,4,15,15,10,0,-10
Sinem Aslan,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,-1,-5,0,10,-5,-10
Sinem Aslan,Istanbul,not_sure_yet,Mehmet Erdogan,Istanbul,just_friends,15,55,5,10,-5,45
Tugce Ozturk,Istanbul,not_sure_yet,Kaan Koc,Istanbul,not_sure_yet,1,5,-5,15,-5,0
Tugce Ozturk,Istanbul,not_sure_yet,Can Erdogan,Istanbul,not_sure_yet,11,38,-20,15,43,0
Tugce Ozturk,Istanbul,not_sure_yet,Tolga Dogan,Istanbul,not_sure_yet,30,108,25,15,78,-10
Tugce Ozturk,Istanbul,not_sure_yet,Umut Koc,Istanbul,not_sure_yet,-8,-30,-30,15,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Umut Dogan,Istanbul,not_sure_yet,17,60,5,15,50,-10
Tugce Ozturk,Istanbul,not_sure_yet,Mert Kilic,Istanbul,not_sure_yet,6,20,10,15,-5,0
Tugce Ozturk,Istanbul,not_sure_yet,Umut Karaca,Istanbul,not_sure_yet,23,83,5,15,63,0
Tugce Ozturk,Istanbul,not_sure_yet,Oguz Karaca,Istanbul,not_sure_yet,-1,-5,-5,15,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Ahmet Koc,Istanbul,not_sure_yet,10,35,-10,15,40,-10
Tugce Ozturk,Istanbul,not_sure_yet,Oguz Erdogan,Istanbul,just_friends,15,53,5,10,48,-10
Tugce Ozturk,Istanbul,not_sure_yet,Furkan Yilmaz,Istanbul,not_sure_yet,18,63,0,15,48,0
Tugce Ozturk,Istanbul,not_sure_yet,Kaan Yilmaz,Istanbul,not_sure_yet,18,63,-15,15,63,0
Tugce Ozturk,Istanbul,not_sure_yet,Deniz Ozturk,Istanbul,just_friends,12,43,5,10,38,-10
Tugce Ozturk,Istanbul,not_sure_yet,Yusuf Kurt,Istanbul,open_to_relationship,8,30,-20,10,50,-10
Tugce Ozturk,Istanbul,not_sure_yet,Deniz Demir,Istanbul,keeping_it_casual,13,45,5,10,40,-10
Tugce Ozturk,Istanbul,not_sure_yet,Kaan Ozdemir,Istanbul,open_to_relationship,-6,-20,-15,10,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Furkan Demir,Istanbul,just_friends,16,58,0,10,48,0
Tugce Ozturk,Istanbul,not_sure_yet,Yusuf Sahin,Istanbul,just_friends,3,10,-30,10,40,-10
Tugce Ozturk,Istanbul,not_sure_yet,Ahmet Aslan,Istanbul,not_sure_yet,-8,-30,-30,15,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Kerem Yilmaz,Istanbul,just_friends,6,23,-15,10,38,-10
Tugce Ozturk,Istanbul,not_sure_yet,Can Tekin,Istanbul,open_to_relationship,14,50,-20,10,70,-10
Tugce Ozturk,Istanbul,not_sure_yet,Umut Ozdemir,Istanbul,keeping_it_casual,11,38,-5,10,43,-10
Tugce Ozturk,Istanbul,not_sure_yet,Arda Celik,Istanbul,open_to_relationship,-7,-25,-20,10,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,just_friends,13,48,-10,10,58,-10
Tugce Ozturk,Istanbul,not_sure_yet,Eren Demir,Istanbul,keeping_it_casual,13,45,-5,10,50,-10
Tugce Ozturk,Istanbul,not_sure_yet,Onur Arslan,Istanbul,just_friends,21,75,-5,10,80,-10
Tugce Ozturk,Istanbul,not_sure_yet,Burak Kilic,Istanbul,open_to_relationship,13,45,-25,10,70,-10
Tugce Ozturk,Istanbul,not_sure_yet,Oguz Celik,Istanbul,keeping_it_casual,22,80,0,10,70,0
Tugce Ozturk,Istanbul,not_sure_yet,Emre Kaya,Istanbul,keeping_it_casual,8,28,-10,10,38,-10
Tugce Ozturk,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,open_to_relationship,15,53,-5,10,58,-10
Tugce Ozturk,Istanbul,not_sure_yet,Deniz Ozdemir,Istanbul,keeping_it_casual,-8,-30,-25,10,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Burak Kaya,Istanbul,keeping_it_casual,20,73,0,10,63,0
Tugce Ozturk,Istanbul,not_sure_yet,Can Kilic,Istanbul,not_sure_yet,12,43,-20,15,48,0
Tugce Ozturk,Istanbul,not_sure_yet,Deniz Kaya,Istanbul,just_friends,7,25,-30,10,55,-10
Tugce Ozturk,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,19,68,15,10,43,0
Tugce Ozturk,Istanbul,not_sure_yet,Eren Koc,Istanbul,open_to_relationship,12,43,-5,10,48,-10
Tugce Ozturk,Istanbul,not_sure_yet,Burak Polat,Istanbul,keeping_it_casual,10,35,-10,10,45,-10
Tugce Ozturk,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,not_sure_yet,12,43,-15,15,53,-10
Tugce Ozturk,Istanbul,not_sure_yet,Berk Kurt,Istanbul,not_sure_yet,15,55,-5,15,55,-10
Tugce Ozturk,Istanbul,not_sure_yet,Mehmet Ozturk,Istanbul,open_to_relationship,19,68,5,10,63,-10
Tugce Ozturk,Istanbul,not_sure_yet,Ahmet Kilic,Istanbul,keeping_it_casual,-4,-15,-20,10,-5,0
Tugce Ozturk,Istanbul,not_sure_yet,Yusuf Aksoy,Istanbul,just_friends,9,33,-15,10,48,-10
Tugce Ozturk,Istanbul,not_sure_yet,Umut Demir,Istanbul,keeping_it_casual,18,65,-25,10,90,-10
Tugce Ozturk,Istanbul,not_sure_yet,Eren Dogan,Istanbul,keeping_it_casual,17,60,15,10,45,-10
Tugce Ozturk,Istanbul,not_sure_yet,Ahmet Yildiz,Istanbul,open_to_relationship,11,38,-10,10,48,-10
Tugce Ozturk,Istanbul,not_sure_yet,Arda Koc,Istanbul,open_to_relationship,22,80,10,10,70,-10
Tugce Ozturk,Istanbul,not_sure_yet,Furkan Arslan,Istanbul,open_to_relationship,19,70,-15,10,75,0
Tugce Ozturk,Istanbul,not_sure_yet,Kaan Tekin,Istanbul,open_to_relationship,6,23,-10,10,33,-10
Tugce Ozturk,Istanbul,not_sure_yet,Oguz Kilic,Istanbul,just_friends,9,33,-15,10,48,-10
Tugce Ozturk,Istanbul,not_sure_yet,Baris Tekin,Istanbul,open_to_relationship,21,75,0,10,65,0
Tugce Ozturk,Istanbul,not_sure_yet,Kerem Aksoy,Istanbul,not_sure_yet,20,73,5,15,63,-10
Tugce Ozturk,Istanbul,not_sure_yet,Burak Ozdemir,Istanbul,just_friends,13,45,-10,10,55,-10
Tugce Ozturk,Istanbul,not_sure_yet,Tolga Aydin,Istanbul,keeping_it_casual,24,85,-5,10,80,0
Tugce Ozturk,Istanbul,not_sure_yet,Deniz Koc,Istanbul,not_sure_yet,9,33,-5,15,33,-10
Tugce Ozturk,Istanbul,not_sure_yet,Ahmet Ozturk,Istanbul,open_to_relationship,8,30,5,10,25,-10
Tugce Ozturk,Istanbul,not_sure_yet,Mehmet Kurt,Istanbul,not_sure_yet,1,5,5,15,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Mert Sahin,Istanbul,open_to_relationship,-3,-10,-5,10,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Eren Yilmaz,Istanbul,just_friends,11,40,-5,10,35,0
Tugce Ozturk,Istanbul,not_sure_yet,Serkan Tekin,Istanbul,keeping_it_casual,4,15,-5,10,20,-10
Tugce Ozturk,Istanbul,not_sure_yet,Tolga Yilmaz,Istanbul,open_to_relationship,13,48,0,10,48,-10
Tugce Ozturk,Istanbul,not_sure_yet,Burak Demir,Istanbul,just_friends,1,5,0,10,-5,0
Tugce Ozturk,Istanbul,not_sure_yet,Burak Yildiz,Istanbul,not_sure_yet,0,0,-10,15,-5,0
Tugce Ozturk,Istanbul,not_sure_yet,Arda Aslan,Istanbul,not_sure_yet,18,63,-10,15,58,0
Tugce Ozturk,Istanbul,not_sure_yet,Can Yildiz,Istanbul,open_to_relationship,-6,-20,-15,10,-5,-10
Tugce Ozturk,Istanbul,not_sure_yet,Deniz Arslan,Istanbul,open_to_relationship,2,8,-25,10,33,-10
Tugce Ozturk,Istanbul,not_sure_yet,Furkan Erdogan,Istanbul,keeping_it_casual,11,40,15,10,25,-10
Tugce Ozturk,Istanbul,not_sure_yet,Oguz Kurt,Istanbul,keeping_it_casual,20,73,5,10,68,-10
Tugce Ozturk,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,open_to_relationship,-6,-20,-25,10,-5,0
Tugce Ozturk,Istanbul,not_sure_yet,Emre Yilmaz,Istanbul,just_friends,19,70,-20,10,80,0
Tugce Ozturk,Istanbul,not_sure_yet,Mehmet Erdogan,Istanbul,just_friends,9,33,-15,10,48,-10
Kaan Koc,Istanbul,not_sure_yet,Seda Koc,Istanbul,not_sure_yet,0,0,-5,15,0,-10
Kaan Koc,Istanbul,not_sure_yet,Sinem Yildiz,Istanbul,not_sure_yet,7,25,10,15,0,0
Kaan Koc,Istanbul,not_sure_yet,Naz Karaca,Istanbul,not_sure_yet,-1,-5,-5,15,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Selin Dogan,Istanbul,not_sure_yet,3,10,-5,15,0,0
Kaan Koc,Istanbul,not_sure_yet,Ece Aslan,Istanbul,not_sure_yet,7,25,20,15,0,-10
Kaan Koc,Istanbul,not_sure_yet,Ceren Ozturk,Istanbul,not_sure_yet,1,5,5,15,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Zeynep Sahin,Istanbul,not_sure_yet,3,10,5,15,0,-10
Kaan Koc,Istanbul,not_sure_yet,Merve Polat,Istanbul,not_sure_yet,6,20,5,15,0,0
Kaan Koc,Istanbul,not_sure_yet,Melis Aydin,Istanbul,not_sure_yet,3,10,0,15,-5,0
Kaan Koc,Istanbul,not_sure_yet,Buse Arslan,Istanbul,not_sure_yet,-1,-5,-5,15,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Asli Erdogan,Istanbul,not_sure_yet,-4,-15,-15,15,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Selin Ozdemir,Istanbul,not_sure_yet,4,15,5,15,-5,0
Kaan Koc,Istanbul,not_sure_yet,Yasemin Arslan,Istanbul,open_to_relationship,0,0,-5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Buse Karaca,Istanbul,not_sure_yet,1,5,5,15,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Melis Kurt,Istanbul,open_to_relationship,1,5,10,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Derya Tekin,Istanbul,open_to_relationship,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Tugce Kurt,Istanbul,open_to_relationship,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Aren Kurt,Istanbul,just_friends,0,0,5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Zeynep Demir,Istanbul,just_friends,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Pelin Koc,Istanbul,open_to_relationship,6,20,15,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Ege Celik,Istanbul,keeping_it_casual,1,5,0,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Gizem Kurt,Istanbul,keeping_it_casual,-1,-5,0,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Ege Tekin,Istanbul,just_friends,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Seda Ozturk,Istanbul,just_friends,6,20,15,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Selin Celik,Istanbul,open_to_relationship,-3,-10,-10,10,0,-10
Kaan Koc,Istanbul,not_sure_yet,Zeynep Sahin,Istanbul,just_friends,4,15,10,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Melis Ozdemir,Istanbul,open_to_relationship,-1,-5,0,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Gizem Yilmaz,Istanbul,just_friends,-1,-5,0,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,just_friends,0,0,5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Yasemin Erdogan,Istanbul,keeping_it_casual,-3,-10,-10,10,0,-10
Kaan Koc,Istanbul,not_sure_yet,Emre Kaya,Istanbul,keeping_it_casual,1,5,10,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Furkan Tekin,Istanbul,open_to_relationship,0,0,5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Zeynep Karaca,Istanbul,open_to_relationship,-4,-15,-10,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Selin Kurt,Istanbul,just_friends,-3,-10,-5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Tugce Tekin,Istanbul,open_to_relationship,4,15,10,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Seda Aslan,Istanbul,just_friends,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Derya Ozturk,Istanbul,just_friends,0,0,0,10,0,-10
Kaan Koc,Istanbul,not_sure_yet,Aylin Polat,Istanbul,just_friends,-4,-15,-10,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Elif Aydin,Istanbul,just_friends,0,0,5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Melis Aydin,Istanbul,keeping_it_casual,0,0,5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Ahmet Yildiz,Istanbul,open_to_relationship,-1,-5,0,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Asli Kurt,Istanbul,open_to_relationship,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Derya Koc,Istanbul,open_to_relationship,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Aylin Arslan,Istanbul,open_to_relationship,-3,-10,-5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Sinem Kurt,Istanbul,keeping_it_casual,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Derya Ozdemir,Istanbul,just_friends,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Burak Ozdemir,Istanbul,just_friends,-1,-5,0,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Ece Sahin,Istanbul,keeping_it_casual,-4,-15,-15,10,0,-10
Kaan Koc,Istanbul,not_sure_yet,Derya Sahin,Istanbul,not_sure_yet,4,15,15,15,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Buse Aksoy,Istanbul,not_sure_yet,1,5,5,15,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Deniz Koc,Istanbul,not_sure_yet,6,20,20,15,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Ahmet Ozturk,Istanbul,open_to_relationship,-3,-10,-5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Gizem Sahin,Istanbul,open_to_relationship,0,0,0,10,0,-10
Kaan Koc,Istanbul,not_sure_yet,Aylin Ozdemir,Istanbul,just_friends,-1,-5,-10,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Selin Kaya,Istanbul,keeping_it_casual,0,0,-5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Zeynep Erdogan,Istanbul,open_to_relationship,3,10,5,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Ekin Aksoy,Istanbul,just_friends,-1,-5,0,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Pelin Polat,Istanbul,keeping_it_casual,-3,-10,-5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Derya Aslan,Istanbul,just_friends,7,25,20,10,-5,0
Kaan Koc,Istanbul,not_sure_yet,Oguz Kurt,Istanbul,keeping_it_casual,-3,-10,-5,10,-5,-10
Kaan Koc,Istanbul,not_sure_yet,Ahmet Aksoy,Istanbul,open_to_relationship,1,5,-5,10,0,0
Kaan Koc,Istanbul,not_sure_yet,Tugce Ozturk,Istanbul,open_to_relationship,0,0,5,10,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Seda Koc,Istanbul,not_sure_yet,-6,-20,-20,15,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Sinem Yildiz,Istanbul,not_sure_yet,3,10,0,15,-5,0
Can Erdogan,Istanbul,not_sure_yet,Naz Karaca,Istanbul,not_sure_yet,13,45,10,15,30,-10
Can Erdogan,Istanbul,not_sure_yet,Selin Dogan,Istanbul,not_sure_yet,0,0,-10,15,-5,0
Can Erdogan,Istanbul,not_sure_yet,Ece Aslan,Istanbul,not_sure_yet,0,0,0,15,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Ceren Ozturk,Istanbul,not_sure_yet,4,15,-20,15,30,-10
Can Erdogan,Istanbul,not_sure_yet,Zeynep Sahin,Istanbul,not_sure_yet,0,0,0,15,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Merve Polat,Istanbul,not_sure_yet,3,10,0,15,-5,0
Can Erdogan,Istanbul,not_sure_yet,Melis Aydin,Istanbul,not_sure_yet,14,50,0,15,35,0
Can Erdogan,Istanbul,not_sure_yet,Buse Arslan,Istanbul,not_sure_yet,9,33,0,15,28,-10
Can Erdogan,Istanbul,not_sure_yet,Asli Erdogan,Istanbul,not_sure_yet,7,25,-20,15,40,-10
Can Erdogan,Istanbul,not_sure_yet,Selin Ozdemir,Istanbul,not_sure_yet,16,58,0,15,43,0
Can Erdogan,Istanbul,not_sure_yet,Yasemin Arslan,Istanbul,open_to_relationship,4,13,-10,10,13,0
Can Erdogan,Istanbul,not_sure_yet,Buse Karaca,Istanbul,not_sure_yet,20,73,0,15,68,-10
Can Erdogan,Istanbul,not_sure_yet,Melis Kurt,Istanbul,open_to_relationship,9,33,0,10,33,-10
Can Erdogan,Istanbul,not_sure_yet,Derya Tekin,Istanbul,open_to_relationship,20,73,0,10,63,0
Can Erdogan,Istanbul,not_sure_yet,Tugce Kurt,Istanbul,open_to_relationship,17,60,0,10,50,0
Can Erdogan,Istanbul,not_sure_yet,Aren Kurt,Istanbul,just_friends,0,0,-10,10,10,-10
Can Erdogan,Istanbul,not_sure_yet,Zeynep Demir,Istanbul,just_friends,17,60,0,10,50,0
Can Erdogan,Istanbul,not_sure_yet,Pelin Koc,Istanbul,open_to_relationship,5,18,-10,10,18,0
Can Erdogan,Istanbul,not_sure_yet,Ege Celik,Istanbul,keeping_it_casual,8,28,0,10,18,0
Can Erdogan,Istanbul,not_sure_yet,Gizem Kurt,Istanbul,keeping_it_casual,6,20,-10,10,30,-10
Can Erdogan,Istanbul,not_sure_yet,Ege Tekin,Istanbul,just_friends,7,25,0,10,15,0
Can Erdogan,Istanbul,not_sure_yet,Seda Ozturk,Istanbul,just_friends,14,50,0,10,40,0
Can Erdogan,Istanbul,not_sure_yet,Selin Celik,Istanbul,open_to_relationship,-1,-5,0,10,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Zeynep Sahin,Istanbul,just_friends,17,60,0,10,50,0
Can Erdogan,Istanbul,not_sure_yet,Melis Ozdemir,Istanbul,open_to_relationship,6,20,0,10,20,-10
Can Erdogan,Istanbul,not_sure_yet,Gizem Yilmaz,Istanbul,just_friends,15,55,10,10,45,-10
Can Erdogan,Istanbul,not_sure_yet,Yasemin Erdogan,Istanbul,keeping_it_casual,-1,-5,0,10,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Zeynep Karaca,Istanbul,open_to_relationship,10,35,-10,10,45,-10
Can Erdogan,Istanbul,not_sure_yet,Selin Kurt,Istanbul,just_friends,1,3,-10,10,13,-10
Can Erdogan,Istanbul,not_sure_yet,Tugce Tekin,Istanbul,open_to_relationship,9,33,-10,10,33,0
Can Erdogan,Istanbul,not_sure_yet,Seda Aslan,Istanbul,just_friends,18,63,0,10,53,0
Can Erdogan,Istanbul,not_sure_yet,Derya Ozturk,Istanbul,just_friends,-1,-5,0,10,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Aylin Polat,Istanbul,just_friends,18,65,0,10,65,-10
Can Erdogan,Istanbul,not_sure_yet,Elif Aydin,Istanbul,just_friends,8,28,0,10,28,-10
Can Erdogan,Istanbul,not_sure_yet,Melis Aydin,Istanbul,keeping_it_casual,1,3,0,10,3,-10
Can Erdogan,Istanbul,not_sure_yet,Asli Kurt,Istanbul,open_to_relationship,9,33,-10,10,33,0
Can Erdogan,Istanbul,not_sure_yet,Derya Koc,Istanbul,open_to_relationship,11,40,0,10,30,0
Can Erdogan,Istanbul,not_sure_yet,Aylin Arslan,Istanbul,open_to_relationship,4,15,0,10,15,-10
Can Erdogan,Istanbul,not_sure_yet,Sinem Kurt,Istanbul,keeping_it_casual,18,63,10,10,43,0
Can Erdogan,Istanbul,not_sure_yet,Derya Ozdemir,Istanbul,just_friends,3,10,0,10,0,0
Can Erdogan,Istanbul,not_sure_yet,Ece Sahin,Istanbul,keeping_it_casual,-7,-25,-20,10,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Derya Sahin,Istanbul,not_sure_yet,4,13,-10,15,18,-10
Can Erdogan,Istanbul,not_sure_yet,Buse Aksoy,Istanbul,not_sure_yet,6,20,-10,15,25,-10
Can Erdogan,Istanbul,not_sure_yet,Gizem Sahin,Istanbul,open_to_relationship,-1,-5,0,10,-5,-10
Can Erdogan,Istanbul,not_sure_yet,Aylin Ozdemir,Istanbul,just_friends,6,23,-10,10,23,0
Can Erdogan,Istanbul,not_sure_yet,Selin Kaya,Istanbul,keeping_it_casual,13,48,-10,10,48,0
Can Erdogan,Istanbul,not_sure_yet,Zeynep Erdogan,Istanbul,open_to_relationship,6,20,0,10,10,0
Can Erdogan,Istanbul,not_sure_yet,Ekin Aksoy,Istanbul,just_friends,12,43,-20,10,63,-10
Can Erdogan,Istanbul,not_sure_yet,Pelin Polat,Istanbul,keeping_it_casual,-3,-10,-10,10,0,-10
Can Erdogan,Istanbul,not_sure_yet,Derya Aslan,Istanbul,just_friends,8,30,-10,10,30,0
Can Erdogan,Istanbul,not_sure_yet,Tugce Ozturk,Istanbul,open_to_relationship,9,33,0,10,33,-10
Tolga Dogan,Istanbul,not_sure_yet,Seda Koc,Istanbul,not_sure_yet,32,115,25,15,-5,80
